mileage,make,model,fuel,gear,offerType,price,hp,year,price_log,car_age,pred,residual,abs_error
76730,Opel,Astra,Diesel,Manual,Used,10490,"110,0",2018,"9,258177701390343",4,"9,3848180157812","-0,12664031439085655","0,12664031439085655"
177474,Opel,Insignia,Diesel,Automatic,Used,9880,"163,0",2015,"9,198267790741914",7,"9,111771722009497","0,08649606873241744","0,08649606873241744"
40000,Volkswagen,up!,Gasoline,Manual,Used,10985,"90,0",2017,"9,30428598481871",5,"9,184503883410292","0,11978210140841838","0,11978210140841838"
149433,Opel,Insignia,Diesel,Manual,Used,9680,"140,0",2015,"9,177817180270623",7,"9,282110325155513","-0,10429314488489005","0,10429314488489005"
136144,Volkswagen,Golf,Diesel,Manual,Used,10980,"110,0",2015,"9,30383071506352",7,"9,000518253183833","0,3033124618796883","0,3033124618796883"
45000,Volkswagen,Touran,Gasoline,Manual,Used,9900,"105,0",2011,"9,20029003612268",11,"9,075394103257693","0,12489593286498746","0,12489593286498746"
10,Ford,EcoSport,Gasoline,Manual,Pre-registered,17650,"101,0",2021,"9,778491062361443",1,"9,747550717051865","0,030940345309577566","0,030940345309577566"
122000,Opel,Astra,Gasoline,Manual,Used,4990,"87,0",2012,"8,515191188745565",10,"8,577173378554424","-0,061982189808858834","0,061982189808858834"
38500,Renault,Twingo,Gasoline,Manual,Used,7399,"71,0",2016,"8,90910013492555",6,"8,858468688828577","0,050631446096973676","0,050631446096973676"
25500,Volkswagen,Polo,Gasoline,Manual,Used,11999,"90,0",2017,"9,392578591964389",5,"9,253169990459314","0,13940860150507461","0,13940860150507461"
71500,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,8990,"90,0",2017,"9,103868127465667",5,"9,12935862525167","-0,025490497786003985","0,025490497786003985"
46540,Ford,Transit,Diesel,Automatic,Used,16990,"101,0",2019,"9,740380214665977",3,"9,71883197299146","0,021548241674517854","0,021548241674517854"
12786,Renault,Duster,Gasoline,Manual,Used,11890,"114,0",2018,"9,383452989684827",4,"9,670044899658832","-0,2865919099740051","0,2865919099740051"
180000,Volkswagen,Passat Variant,Diesel,Manual,Used,6490,"105,0",2012,"8,778017809698136",10,"8,756199575080949","0,02181823461718757","0,02181823461718757"
66033,Renault,Clio,Gasoline,Automatic,Used,8499,"120,0",2015,"9,047703788498627",7,"9,328797350314945","-0,28109356181631817","0,28109356181631817"
10,Renault,Clio,Gasoline,Automatic,Used,19990,"131,0",2021,"9,902987427494446",1,"10,072729591623522","-0,16974216412907595","0,16974216412907595"
25250,Volkswagen,Passat,Gasoline,Manual,Used,22480,"150,0",2020,"10,020381304007627",2,"10,029296260991352","-0,00891495698372502","0,00891495698372502"
80200,Volkswagen,Polo,Gasoline,Manual,Used,5999,"86,0",2011,"8,699348067653093",11,"8,783081688645161","-0,08373362099206894","0,08373362099206894"
64335,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,15930,"125,0",2017,"9,675959402904095",5,"9,474544657978763","0,20141474492533185","0,20141474492533185"
222900,Volkswagen,Tiguan,Diesel,Automatic,Used,18879,"150,0",2017,"9,845805472195043",5,"9,364788200243442","0,4810172719516004","0,4810172719516004"
84445,Skoda,Octavia,Gasoline,Manual,Used,13490,"200,0",2012,"9,509703949201802",10,"9,412341900103572","0,09736204909822987","0,09736204909822987"
60000,Renault,Clio,Gasoline,Manual,Used,4700,"75,0",2012,"8,45531778769815",10,"8,642041431895109","-0,18672364419695953","0,18672364419695953"
22170,Ford,Fiesta,Gasoline,Manual,Used,11950,"86,0",2019,"9,388486557359657",3,"9,429344967594005","-0,040858410234347886","0,040858410234347886"
33058,Volkswagen,T6 Caravelle,Diesel,Automatic,Used,33550,"150,0",2019,"10,420792142399828",3,"10,176649473277683","0,24414266912214444","0,24414266912214444"
15500,Ford,B-Max,Gasoline,Automatic,Used,11690,"105,0",2013,"9,366489054466115",9,"9,324392255501529","0,04209679896458596","0,04209679896458596"
95000,Ford,C-Max,Gasoline,Manual,Used,6950,"101,0",2013,"8,846496938558838",9,"8,814239418887151","0,03225751967168655","0,03225751967168655"
4000,Renault,Clio,Gasoline,Manual,Demonstration,18143,"101,0",2019,"9,806040090370162",3,"9,595284792459875","0,21075529791028735","0,21075529791028735"
43890,Renault,Captur,Gasoline,Manual,Used,8990,"90,0",2017,"9,103868127465667",5,"9,205940552662748","-0,10207242519708082","0,10207242519708082"
7,Skoda,Fabia,Gasoline,Manual,Pre-registered,16590,"95,0",2021,"9,71655538318449",1,"9,731466140914097","-0,014910757729607482","0,014910757729607482"
100,Opel,Astra,Gasoline,Manual,Employee's car,16490,"131,0",2020,"9,710509415553645",2,"9,992440486465608","-0,2819310709119627","0,2819310709119627"
157603,Opel,Zafira,Diesel,Automatic,Used,11480,"131,0",2018,"9,348361669873558",4,"9,281117591215","0,06724407865855753","0,06724407865855753"
56425,Skoda,Citigo,Gasoline,Manual,Used,5490,"60,0",2014,"8,610683534503575",8,"8,714326475260677","-0,10364294075710134","0,10364294075710134"
18365,Opel,Astra,Diesel,Automatic,Used,17980,"136,0",2019,"9,79701530802561",3,"10,007944461995695","-0,21092915397008483","0,21092915397008483"
155000,Opel,Astra,Diesel,Manual,Used,4900,"110,0",2011,"8,496990484098719",11,"8,68783326986654","-0,19084278576782054","0,19084278576782054"
19945,Renault,Koleos,Diesel,Automatic,Used,26990,"150,0",2019,"10,20322170601205",3,"10,219337786134425","-0,016116080122374754","0,016116080122374754"
112750,Volkswagen,Amarok,Diesel,Automatic,Used,27781,"204,0",2017,"10,232107612780684",5,"10,27859793934093","-0,046490326560245876","0,046490326560245876"
57722,Ford,Focus,Gasoline,Manual,Used,10900,"125,0",2017,"9,296518068217235",5,"9,500370602703814","-0,20385253448657892","0,20385253448657892"
121000,Ford,Focus,Gasoline,Automatic,Used,8999,"125,0",2011,"9,104868739033948",11,"8,867974933722166","0,23689380531178195","0,23689380531178195"
100000,Renault,Megane,Diesel,Manual,Used,7750,"110,0",2016,"8,955448122347393",6,"9,178995086231572","-0,2235469638841785","0,2235469638841785"
94000,Opel,Astra,Gasoline,Manual,Used,5399,"120,0",2012,"8,593969030218288",10,"8,85784466577396","-0,2638756355556726","0,2638756355556726"
16831,Ford,EcoSport,Gasoline,Manual,Employee's car,15996,"101,0",2020,"9,680093969966709",2,"9,625544633117865","0,054549336848843666","0,054549336848843666"
19270,Volkswagen,Golf Variant,Gasoline,Automatic,Used,31986,"300,0",2019,"10,373053586050816",3,"10,470789953002859","-0,09773636695204324","0,09773636695204324"
8427,Ford,Focus,Electric/Gasoline,Manual,Used,20480,"125,0",2020,"9,927204079153444",2,"9,890704801505695","0,036499277647749295","0,036499277647749295"
63900,Volkswagen,Golf,Gasoline,Manual,Used,11390,"86,0",2018,"9,340491056441229",4,"9,254456629095063","0,08603442734616529","0,08603442734616529"
68000,Volkswagen,up!,Gasoline,Manual,Used,4999,"60,0",2014,"8,51699317141357",8,"8,703875152656744","-0,18688198124317346","0,18688198124317346"
15,Skoda,Fabia,Gasoline,Manual,Demonstration,14980,"95,0",2020,"9,61447125707121",2,"9,65427231148915","-0,03980105441793924","0,03980105441793924"
78410,Ford,C-Max,Gasoline,Manual,Used,9300,"150,0",2013,"9,137769679141348",9,"9,321006856577151","-0,18323717743580303","0,18323717743580303"
140000,Opel,Astra,Gasoline,Manual,Used,7500,"179,0",2011,"8,922658299524402",11,"8,929648190113097","-0,006989890588695147","0,006989890588695147"
8600,Ford,Focus,Gasoline,Automatic,Used,29890,"280,0",2020,"10,305279255277984",2,"10,53729781685459","-0,23201856157660572","0,23201856157660572"
199000,Volkswagen,Golf,Diesel,Manual,Used,8990,"110,0",2015,"9,103868127465667",7,"8,86057846441621","0,2432896630494561","0,2432896630494561"
73000,Opel,Astra,Gasoline,Manual,Used,7900,"116,0",2014,"8,974618038455112",8,"9,05038048758929","-0,07576244913417796","0,07576244913417796"
4764,Renault,Scenic,Gasoline,Automatic,Used,24440,"159,0",2019,"10,103976413285531",3,"10,098754068095596","0,00522234518993514","0,00522234518993514"
64890,Ford,Fiesta,Gasoline,Manual,Used,6500,"60,0",2013,"8,779557455883728",9,"8,684111925258556","0,09544553062517203","0,09544553062517203"
75900,Opel,Astra,Gasoline,Automatic,Used,12880,"150,0",2016,"9,463430999658344",6,"9,735244211496054","-0,2718132118377099","0,2718132118377099"
9810,Ford,Kuga,Gasoline,Manual,Employee's car,24470,"150,0",2020,"10,105203156436717",2,"10,106165293974978","-0,0009621375382611319","0,0009621375382611319"
137000,Volkswagen,Golf,Diesel,Manual,Used,9800,"150,0",2013,"9,190137664658664",9,"9,254774447074194","-0,06463678241552984","0,06463678241552984"
125000,Ford,Focus,Diesel,Manual,Used,8890,"120,0",2018,"9,09268232850795",4,"9,342304242825477","-0,24962191431752778","0,24962191431752778"
111480,Volkswagen,Passat Variant,Diesel,Manual,Used,13980,"150,0",2017,"9,5453830157878",5,"9,631195882563585","-0,08581286677578426","0,08581286677578426"
10300,Volkswagen,Polo,Gasoline,Automatic,Used,19440,"95,0",2020,"9,87508807801443",2,"9,776023046268563","0,09906503174586767","0,09906503174586767"
17800,Opel,Adam,Gasoline,Manual,Used,10980,"87,0",2018,"9,30383071506352",4,"9,340838316490467","-0,03700760142694648","0,03700760142694648"
131000,Renault,Clio,Diesel,Manual,Used,5980,"90,0",2013,"8,696175846944678",9,"8,785694708990565","-0,0895188620458871","0,0895188620458871"
108456,Opel,Mokka,Diesel,Manual,Used,10880,"131,0",2014,"9,294681520409934",8,"9,109704849357774","0,1849766710521603","0,1849766710521603"
96000,Skoda,Rapid/Spaceback,Diesel,Automatic,Used,7100,"90,0",2014,"8,867850063029406",8,"9,069000034072133","-0,20114997104272625","0,20114997104272625"
160000,Ford,Focus,Diesel,Manual,Used,7999,"120,0",2017,"8,987071812848821",5,"9,077545248323945","-0,09047343547512376","0,09047343547512376"
106500,Volkswagen,Golf,Diesel,Manual,Used,10995,"110,0",2015,"9,305195902988862",7,"9,134130551156078","0,17106535183278382","0,17106535183278382"
120800,Volkswagen,Touran,Diesel,Manual,Used,8500,"105,0",2012,"9,047821442478408",10,"8,94884251164622","0,0989789308321889","0,0989789308321889"
27740,Ford,Ka/Ka+,Gasoline,Manual,Used,8490,"69,0",2017,"9,046644279305394",5,"9,041975935110804","0,004668344194589835","0,004668344194589835"
28000,Opel,Meriva,Gasoline,Automatic,Used,13980,"140,0",2015,"9,5453830157878",7,"9,553994068029901","-0,00861105224210057","0,00861105224210057"
23900,Renault,Kadjar,Diesel,Manual,Used,21990,"116,0",2019,"9,998343083548807",3,"9,837872552682976","0,1604705308658314","0,1604705308658314"
79985,Volkswagen,Beetle,Gasoline,Manual,Used,11970,"105,0",2016,"9,390158798552019",6,"9,231603974845957","0,1585548237060621","0,1585548237060621"
66500,Opel,Corsa,Gasoline,Manual,Used,7330,"120,0",2013,"8,899730794880696",9,"9,011283300282736","-0,11155250540203987","0,11155250540203987"
99834,Opel,Mokka X,Diesel,Automatic,Used,15450,"136,0",2018,"9,645364282325891",4,"9,515980761949278","0,1293835203766136","0,1293835203766136"
11700,Ford,Focus,Gasoline,Manual,Employee's car,18950,"125,0",2020,"9,849559210510572",2,"9,866008890076762","-0,0164496795661897","0,0164496795661897"
23220,Renault,ZOE,Electric,Automatic,Used,12590,"58,0",2017,"9,440658127038393",5,"9,155496439888799","0,28516168714959456","0,28516168714959456"
9077,Renault,Captur,Gasoline,Manual,Used,10999,"90,0",2019,"9,305559638557117",3,"9,425331135357869","-0,11977149680075172","0,11977149680075172"
20,Renault,Kangoo,Gasoline,Automatic,Used,14890,"114,0",2019,"9,608445125678054",3,"9,776347621939346","-0,1679024962612914","0,1679024962612914"
94280,Volkswagen,Golf,Diesel,Manual,Used,6600,"105,0",2012,"8,794824928014517",10,"9,039735278222238","-0,24491035020772145","0,24491035020772145"
10701,Ford,C-Max,Gasoline,Manual,Used,17686,"125,0",2019,"9,78052864513568",3,"9,786815883403033","-0,00628723826735289","0,00628723826735289"
11800,Opel,Corsa,Gasoline,Manual,Used,11450,"101,0",2019,"9,345745008982385",3,"9,538544661525556","-0,19279965254317055","0,19279965254317055"
7900,Skoda,Scala,Gasoline,Manual,Demonstration,16449,"116,0",2020,"9,708019964072157",2,"9,893305729381137","-0,18528576530897922","0,18528576530897922"
167000,Renault,Scenic,LPG,Manual,Used,4650,"131,0",2011,"8,444622498581403",11,"8,46897116587341","-0,02434866729200813","0,02434866729200813"
56000,Opel,Corsa,Gasoline,Manual,Used,6200,"86,0",2014,"8,732304571033183",8,"8,987267747913473","-0,25496317688029","0,25496317688029"
51300,Renault,ZOE,Electric,Automatic,Used,8990,"58,0",2017,"9,103868127465667",5,"9,157777961306165","-0,05390983384049797","0,05390983384049797"
106719,Ford,Focus,Diesel,Manual,Used,7990,"105,0",2014,"8,98594603876032",8,"9,148193640391785","-0,16224760163146534","0,16224760163146534"
85827,Ford,B-Max,Gasoline,Manual,Used,10880,"101,0",2015,"9,294681520409934",7,"8,983161304955043","0,31152021545489106","0,31152021545489106"
60000,Skoda,Citigo,Gasoline,Manual,Used,5490,"60,0",2015,"8,610683534503575",7,"8,78864398000767","-0,17796044550409462","0,17796044550409462"
95297,Ford,B-Max,Gasoline,Manual,Used,6900,"101,0",2013,"8,83927669058535",9,"8,814239418887151","0,025037271698199248","0,025037271698199248"
7129,Volkswagen,Passat,Diesel,Automatic,Used,39870,"190,0",2020,"10,5933794403754",2,"10,469243915954278","0,12413552442112241","0,12413552442112241"
35999,Volkswagen,up!,Gasoline,Manual,Used,7490,"60,0",2017,"8,921324076511265",5,"8,954106272943061","-0,03278219643179625","0,03278219643179625"
61060,Volkswagen,Golf,Diesel,Automatic,Used,25900,"184,0",2017,"10,16199824768763",5,"10,107727010453765","0,05427123723386451","0,05427123723386451"
51920,Opel,Meriva,Gasoline,Manual,Used,10950,"140,0",2016,"9,301094735244646",6,"9,43339117150476","-0,13229643626011267","0,13229643626011267"
506,Ford,Tourneo Courier,Diesel,Manual,Demonstration,17950,"101,0",2021,"9,795345393916424",1,"10,004008586645178","-0,20866319272875344","0,20866319272875344"
5005,Volkswagen,T-Cross,Gasoline,Automatic,Used,23970,"116,0",2020,"10,08455832742843",2,"10,017530604379779","0,06702772304865157","0,06702772304865157"
141829,Ford,Focus,Diesel,Manual,Used,6500,"163,0",2012,"8,779557455883728",10,"9,057651691140887","-0,27809423525715893","0,27809423525715893"
81000,Volkswagen,Polo,Gasoline,Manual,Used,7499,"90,0",2014,"8,92252495730139",8,"8,931212115781262","-0,008687158479872892","0,008687158479872892"
61621,Skoda,Octavia,Diesel,Manual,Used,11400,"150,0",2016,"9,341368634382587",6,"9,714917333048462","-0,3735486986658749","0,3735486986658749"
111000,Volkswagen,Golf,Gasoline,Manual,Used,6500,"86,0",2011,"8,779557455883728",11,"8,716131189689946","0,06342626619378144","0,06342626619378144"
127500,Opel,Zafira,Gasoline,Manual,Used,6972,"116,0",2011,"8,849657406639912",11,"8,631153997645754","0,21850340899415777","0,21850340899415777"
88197,Skoda,Octavia,Diesel,Automatic,Used,10470,"105,0",2014,"9,256269303864583",8,"9,349543981811523","-0,09327467794694044","0,09327467794694044"
34500,Opel,Corsa,Gasoline,Manual,Used,10400,"101,0",2019,"9,249561085129464",3,"9,42145997794488","-0,17189889281541504","0,17189889281541504"
285000,Ford,Galaxy,Diesel,Manual,Used,5999,"140,0",2011,"8,699348067653093",11,"8,857307021283242","-0,15795895363014978","0,15795895363014978"
120000,Skoda,Yeti,Gasoline,Manual,Used,12980,"160,0",2015,"9,471164990258082",7,"9,317809991372663","0,15335499888541904","0,15335499888541904"
106000,Volkswagen,Golf,Gasoline,Manual,Used,12500,"110,0",2017,"9,433483923290392",5,"9,226242269129155","0,20724165416123697","0,20724165416123697"
10,Skoda,Karoq,Gasoline,Automatic,Pre-registered,27290,"150,0",2020,"10,214275613702384",2,"10,23019118459592","-0,015915570893536568","0,015915570893536568"
19512,Ford,Fiesta,Gasoline,Manual,Used,13490,"86,0",2019,"9,509703949201802",3,"9,431804864337911","0,07789908486389052","0,07789908486389052"
120000,Opel,Corsa,Diesel,Manual,Used,6100,"95,0",2015,"8,716044050161402",7,"8,861820989332035","-0,1457769391706325","0,1457769391706325"
83465,Ford,B-Max,Gasoline,Manual,Used,9490,"125,0",2013,"9,157993891603974",9,"9,027074581779436","0,13091930982453803","0,13091930982453803"
9210,Volkswagen,Caddy,Gasoline,Automatic,Employee's car,28870,"131,0",2020,"10,27055827265698",2,"9,984386833399828","0,2861714392571528","0,2861714392571528"
54500,Renault,Clio,Gasoline,Manual,Used,8955,"90,0",2017,"9,099967314494812",5,"9,18560145870635","-0,08563414421153759","0,08563414421153759"
167285,Volkswagen,Golf,Diesel,Automatic,Used,11980,"116,0",2018,"9,39099387166944",4,"9,322019731319592","0,06897414034984806","0,06897414034984806"
130000,Volkswagen,Golf,Gasoline,Manual,Used,5899,"105,0",2012,"8,682538124003075",10,"8,825836132536061","-0,14329800853298558","0,14329800853298558"
31760,Renault,Twingo,Gasoline,Manual,Used,6999,"69,0",2016,"8,85352256068954",6,"8,924302545542258","-0,07077998485271841","0,07077998485271841"
94550,Volkswagen,Caddy,Diesel,Manual,Used,12830,"75,0",2018,"9,459541457609681",4,"9,069113311488023","0,39042814612165877","0,39042814612165877"
5,Opel,Astra,Gasoline,Manual,Used,17790,"145,0",2020,"9,786391780659882",2,"10,013487543623752","-0,22709576296387013","0,22709576296387013"
10000,Ford,Fiesta,Gasoline,Manual,Used,13795,"86,0",2019,"9,532061486651386",3,"9,482138808749257","0,049922677902129564","0,049922677902129564"
46420,Opel,Crossland X,Gasoline,Manual,Used,11990,"82,0",2018,"9,39182824802156",4,"9,256935618778165","0,13489262924339407","0,13489262924339407"
12500,Ford,EcoSport,Diesel,Manual,Used,19990,"120,0",2020,"9,902987427494446",2,"10,006630795285469","-0,10364336779102246","0,10364336779102246"
17500,Renault,Captur,Gasoline,Automatic,Demonstration,21960,"131,0",2020,"9,996977895623466",2,"9,930775258966523","0,06620263665694281","0,06620263665694281"
52450,Volkswagen,Golf,Diesel,Manual,Used,22989,"184,0",2018,"10,042771119638514",4,"10,094536466446014","-0,05176534680749967","0,05176534680749967"
10,Renault,Megane,Gasoline,Automatic,Used,20035,"159,0",2019,"9,905236023070245",3,"10,120497902372023","-0,21526187930177798","0,21526187930177798"
61000,Ford,Transit Custom,Diesel,Manual,Used,13990,"105,0",2017,"9,546098067659527",5,"9,438957616482757","0,10714045117676996","0,10714045117676996"
66250,Ford,Fiesta,Gasoline,Manual,Used,5950,"60,0",2012,"8,691146498539675",10,"8,644192761404888","0,04695373713478723","0,04695373713478723"
166000,Volkswagen,Golf Variant,Diesel,Automatic,Used,9400,"105,0",2014,"9,148464968258095",8,"9,04809591460041","0,10036905365768511","0,10036905365768511"
86000,Opel,Corsa,Gasoline,Manual,Used,6200,"87,0",2013,"8,732304571033183",9,"8,729040692970603","0,0032638780625795505","0,0032638780625795505"
114262,Volkswagen,up!,Gasoline,Automatic,Used,6490,"60,0",2014,"8,778017809698136",8,"8,788172516733557","-0,01015470703542043","0,01015470703542043"
20597,Ford,Fiesta,Gasoline,Manual,Used,10400,"101,0",2016,"9,249561085129464",6,"9,265838332108348","-0,016277246978884108","0,016277246978884108"
92200,Volkswagen,up!,Gasoline,Manual,Used,5897,"60,0",2018,"8,682199026000504",4,"8,846262688031771","-0,16406366203126765","0,16406366203126765"
56247,Skoda,Kodiaq,Gasoline,Manual,Used,21940,"150,0",2018,"9,99606673382922",4,"9,841463993482604","0,15460274034661659","0,15460274034661659"
15800,Opel,Astra,Gasoline,Automatic,Employee's car,20890,"150,0",2019,"9,947025854550612",3,"10,089106206438727","-0,14208035188811508","0,14208035188811508"
141900,Ford,Focus,Diesel,Manual,Used,7900,"120,0",2017,"8,974618038455112",5,"9,114427311089957","-0,1398092726348441","0,1398092726348441"
7058,Volkswagen,Golf,Gasoline,Automatic,Used,29990,"150,0",2020,"10,308619271743055",2,"10,219276906738125","0,08934236500492965","0,08934236500492965"
35501,Renault,ZOE,Electric,Manual,Used,7560,"58,0",2014,"8,930626469173578",8,"8,738122464283066","0,19250400489051245","0,19250400489051245"
139000,Opel,Astra,Diesel,Manual,Used,6999,"110,0",2016,"8,85352256068954",6,"9,031829992108603","-0,17830743141906424","0,17830743141906424"
100559,Volkswagen,Golf,Diesel,Automatic,Used,13750,"150,0",2017,"9,528794103094718",5,"9,727786647453494","-0,19899254435877545","0,19899254435877545"
54000,Ford,Transit,Diesel,Manual,Used,8490,"95,0",2017,"9,046644279305394",5,"9,300978677497955","-0,25433439819256165","0,25433439819256165"
63431,Opel,Zafira Tourer,Gasoline,Manual,Used,12490,"120,0",2015,"9,432683603119623",7,"9,188350661557962","0,24433294156166063","0,24433294156166063"
169000,Ford,Focus,Diesel,Manual,Used,5099,"95,0",2011,"8,536799721055155",11,"8,578694883982864","-0,041895162927708895","0,041895162927708895"
20,Renault,Espace,Gasoline,Automatic,Pre-registered,41900,"224,0",2021,"10,643041105910228",1,"10,475607218672959","0,16743388723726937","0,16743388723726937"
35155,Opel,Corsa,Gasoline,Manual,Used,7780,"90,0",2015,"8,959311617172437",7,"9,101209819341186","-0,1418982021687487","0,1418982021687487"
134000,Ford,Mondeo,Diesel,Manual,Used,9200,"140,0",2014,"9,126958763037132",8,"9,30198254600443","-0,1750237829672976","0,1750237829672976"
117974,Volkswagen,Golf Sportsvan,Diesel,Manual,Used,10470,"110,0",2014,"9,256269303864583",8,"9,037974884434298","0,2182944194302845","0,2182944194302845"
74600,Volkswagen,Scirocco,Gasoline,Manual,Used,16900,"220,0",2015,"9,735068900911164",7,"9,714955120673416","0,020113780237748458","0,020113780237748458"
66000,Renault,Twingo,Gasoline,Manual,Used,5990,"102,0",2013,"8,697846691109495",9,"8,994081591232188","-0,29623490012269293","0,29623490012269293"
87600,Volkswagen,Golf,Gasoline,Manual,Used,8444,"160,0",2011,"9,041211408968211",11,"9,248398199872527","-0,20718679090431635","0,20718679090431635"
70000,Opel,Adam,Gasoline,Manual,Used,6850,"69,0",2014,"8,83200393125627",8,"8,729197780072433","0,10280615118383807","0,10280615118383807"
14263,Opel,Corsa,Gasoline,Manual,Used,9970,"90,0",2018,"9,207335862955883",4,"9,334067039312844","-0,12673117635696052","0,12673117635696052"
59855,Opel,Mokka,Gasoline,Manual,Used,13490,"140,0",2015,"9,509703949201802",7,"9,349530264195387","0,1601736850064146","0,1601736850064146"
32100,Ford,C-Max,Gasoline,Manual,Used,14990,"125,0",2016,"9,615138591096644",6,"9,445608067905747","0,1695305231908968","0,1695305231908968"
150000,Volkswagen,Passat Variant,Diesel,Manual,Used,8450,"105,0",2012,"9,041921720351219",10,"8,865465654857621","0,17645606549359805","0,17645606549359805"
155319,Volkswagen,Golf Variant,Gasoline,Manual,Used,6350,"105,0",2011,"8,756210091886738",11,"8,704607821976959","0,0516022699097789","0,0516022699097789"
32500,Ford,Focus,Gasoline,Manual,Used,11000,"125,0",2013,"9,305650551780507",9,"9,156139496346782","0,14951105543372556","0,14951105543372556"
28238,Opel,Meriva,Gasoline,Manual,Used,10190,"140,0",2015,"9,229162126216771",7,"9,416376532953079","-0,18721440673630774","0,18721440673630774"
150,Skoda,Fabia,Gasoline,Manual,Pre-registered,18939,"95,0",2021,"9,848978567035735",1,"9,73442442279029","0,11455414424544408","0,11455414424544408"
119000,Ford,Fiesta,Gasoline,Manual,Used,5775,"82,0",2013,"8,661293535389994",9,"8,669264302995682","-0,007970767605687712","0,007970767605687712"
6300,Ford,Fiesta,Gasoline,Manual,Used,10900,"86,0",2018,"9,296518068217235",4,"9,416580130391546","-0,12006206217431092","0,12006206217431092"
110566,Volkswagen,Polo,Gasoline,Manual,Used,6900,"69,0",2013,"8,83927669058535",9,"8,649932106444258","0,189344584141093","0,189344584141093"
66364,Opel,Corsa,Gasoline,Manual,Used,7990,"69,0",2016,"8,98594603876032",6,"8,860990939382862","0,1249550993774573","0,1249550993774573"
10496,Ford,Focus,Gasoline,Manual,Demonstration,19990,"125,0",2019,"9,902987427494446",3,"9,786815883403033","0,11617154409141328","0,11617154409141328"
139061,Ford,Focus,Diesel,Manual,Used,7380,"105,0",2016,"8,906528917594517",6,"9,0588956308851","-0,15236671329058282","0,15236671329058282"
48643,Opel,Corsa,Gasoline,Manual,Used,5400,"69,0",2014,"8,594154232552366",8,"8,76562248910317","-0,17146825655080455","0,17146825655080455"
14900,Renault,Megane,Diesel,Automatic,Demonstration,25380,"150,0",2020,"10,141716741268379",2,"10,272473810050723","-0,13075706878234428","0,13075706878234428"
23155,Ford,C-Max,Gasoline,Manual,Employee's car,14980,"101,0",2019,"9,61447125707121",3,"9,490456149224459","0,12401510784675196","0,12401510784675196"
7300,Volkswagen,Golf,Gasoline,Manual,Employee's car,22490,"131,0",2020,"10,020826044953361",2,"9,964683429213435","0,05614261573992607","0,05614261573992607"
46246,Volkswagen,Golf GTI,Gasoline,Automatic,Used,25990,"245,0",2017,"10,165467127635536",5,"10,130421401023565","0,03504572661197081","0,03504572661197081"
78000,Ford,Fiesta,Gasoline,Manual,Used,6500,"80,0",2016,"8,779557455883728",6,"8,997173117179747","-0,21761566129601917","0,21761566129601917"
59000,Renault,Clio,Gasoline,Manual,Used,8495,"90,0",2015,"9,047233034106032",7,"9,031090756343351","0,016142277762680735","0,016142277762680735"
22789,Opel,Corsa,Gasoline,Manual,Used,11750,"90,0",2019,"9,371608519572305",3,"9,3609164037916","0,010692115780704725","0,010692115780704725"
12834,Volkswagen,T-Cross,Gasoline,Manual,Used,17990,"116,0",2020,"9,79757132694458",2,"9,859444348502446","-0,06187302155786689","0,06187302155786689"
47500,Renault,Kangoo,Diesel,Manual,Used,9980,"90,0",2016,"9,20833836930551",6,"9,245270026832475","-0,03693165752696537","0,03693165752696537"
23732,Opel,Crossland X,Gasoline,Manual,Used,14990,"110,0",2020,"9,615138591096644",2,"9,715918898189772","-0,10078030709312813","0,10078030709312813"
74900,Ford,Tourneo Courier,Gasoline,Manual,Used,9979,"101,0",2016,"9,208238163884312",6,"9,103072391452592","0,10516577243171987","0,10516577243171987"
72000,Renault,Twingo,Gasoline,Manual,Used,6200,"71,0",2016,"8,732304571033183",6,"8,779232155508295","-0,04692758447511203","0,04692758447511203"
84800,Opel,Meriva,Gasoline,Manual,Used,7190,"140,0",2011,"8,880446450715093",11,"9,011235978085544","-0,13078952737045135","0,13078952737045135"
200000,Ford,Mondeo,Diesel,Automatic,Used,5490,"140,0",2013,"8,610683534503575",9,"9,076924591441161","-0,46624105693758544","0,46624105693758544"
7889,Volkswagen,Touran,Gasoline,Manual,Employee's car,26450,"150,0",2020,"10,183011437286446",2,"10,112184634965944","0,07082680232050187","0,07082680232050187"
50,Skoda,Fabia,Gasoline,Automatic,Employee's car,18450,"95,0",2021,"9,822819649468673",1,"9,798632725734786","0,024186923733887866","0,024186923733887866"
75549,Ford,Kuga,Gasoline,Automatic,Used,21400,"182,0",2017,"9,971146201009942",5,"9,836193233482893","0,13495296752704888","0,13495296752704888"
17100,Ford,Fiesta,Gasoline,Manual,Employee's car,21440,"200,0",2020,"9,973013615184739",2,"10,070734352744426","-0,09772073755968691","0,09772073755968691"
85000,Volkswagen,Golf,Diesel,Manual,Used,12490,"110,0",2016,"9,432683603119623",6,"9,268417930260986","0,1642656728586367","0,1642656728586367"
23720,Volkswagen,T6 Kombi,Diesel,Manual,Used,31970,"110,0",2020,"10,372553242053888",2,"9,844388147932863","0,5281650941210252","0,5281650941210252"
89543,Volkswagen,Touran,CNG,Manual,Used,10400,"150,0",2012,"9,249561085129464",10,"9,15300819834256","0,09655288678690432","0,09655288678690432"
